original_row_index,oof_pred_gbdt,rating_true
41648,3.420059284590281,4.0
41649,3.275441771678388,3.0
41650,3.549123418121312,4.0
41651,3.4794766725301756,5.0
41652,3.6632013548912123,2.0
41653,3.4203652363718815,4.0
41655,3.739386373176055,4.0
41657,3.2531930040748858,4.0
41659,3.3440671108515683,5.0
41663,3.270170544196156,1.0
41665,3.367423488009576,5.0
41666,3.3624082687464494,4.0
41667,3.3713962904184482,4.0
41668,3.313935207831775,2.0
41670,3.7581559035636833,3.0
41671,3.0477798080860605,1.0
41673,3.7996390246990606,5.0
41676,4.065607213281626,5.0
41677,3.4240099512685997,3.0
41678,3.3926895834096276,2.0
41681,3.838005534364617,1.0
41684,3.4240456245001454,3.0
41685,3.865618785778246,5.0
41686,3.6189283781410806,5.0
41688,3.7335344158871147,4.0
41690,3.84673814174983,4.0
41695,3.6120972004380762,4.0
41697,3.613659191777117,5.0
41698,3.4969301654195384,4.0
41699,3.320889002525312,4.0
41700,3.756277049974359,4.0
41702,3.2999139686373042,4.0
41703,3.3911665851679422,2.0
41705,3.3692059307446893,4.0
41706,2.899550552696172,2.0
41707,3.3852801946948543,2.0
41709,3.070495082047719,3.0
41711,3.843852135933357,4.0
41713,3.566284671539033,4.0
41714,3.5467478224895403,4.0
41715,3.212672298221245,3.0
41716,3.2271022394045166,4.0
41717,3.439017451477311,3.0
41718,3.587194576919139,5.0
41720,3.5087841186203046,4.0
41722,3.2296894626522277,1.0
41724,3.840378174622186,4.0
41725,3.291354001203152,4.0
41728,2.9376165875769127,2.0
41729,3.4847073685924363,4.0
41730,2.714906904770581,1.0
41731,3.2771107859775657,4.0
41732,2.9897087437127374,5.0
41734,3.310757161840335,5.0
41736,3.116834879184623,3.0
41739,3.7395789506829917,4.0
41741,4.1234354443290435,3.0
41742,4.152909517547887,3.0
41743,2.998998314056275,4.0
41744,3.555540242207418,3.0
41745,3.5701244543115864,5.0
41748,3.609423263188318,3.0
41749,3.7846417221620925,0.5
41750,4.018096937362312,0.5
41751,4.2965134649025085,4.5
41752,4.060589107427299,1.5
41753,3.7220082331378808,0.5
41754,3.9286807098732726,0.5
41756,3.781863374366495,4.5
41759,3.142709048151132,4.0
41760,3.0369875228245773,3.5
41761,3.5768074393940292,4.5
41762,3.83925659301065,2.0
41763,3.5011679729468983,0.5
41764,3.713398991385511,2.0
41765,2.8877788106974105,5.0
41766,3.606921822058085,4.5
41767,3.428479436206686,4.5
41769,3.453459218674386,4.5
41772,3.7571018293843736,0.5
41774,3.2205066465832948,4.0
41775,3.737757817966098,4.5
41776,3.5835249207972106,5.0
41780,3.691368473983903,5.0
41781,3.4681490461043216,1.0
41783,3.5195974048022647,4.5
41785,3.865708623705222,5.0
41786,3.7238080322214206,5.0
41787,3.773698514893828,4.5
41788,4.048981829448425,5.0
41790,3.576871014976605,3.0
41792,3.5267049562579658,4.0
41794,3.4059252590004077,3.5
41795,3.2060437283404815,4.5
41796,3.8439576553029395,5.0
41797,3.5384570478743673,5.0
41798,3.4167515725303708,5.0
41799,3.6523692911147085,5.0
41801,3.9684212679126984,5.0
41802,3.5991999171998783,3.0
41804,3.535342902951584,4.0
41805,3.3189623179660273,4.0
41806,3.778968690945011,4.5
41807,3.3532023985524297,3.0
41809,3.0677664544475998,5.0
41810,3.3810905727958747,5.0
41811,3.7909233125699657,5.0
41813,3.3130624170463316,4.0
41814,3.3167871648662577,5.0
41815,3.3185550656218092,5.0
41816,3.3746106248725303,4.0
41817,2.6382329897112204,4.5
41820,3.27598684995554,4.0
41821,3.7743466633914005,5.0
41822,3.25039635739248,4.0
41824,3.7858688852006885,4.5
41825,3.1936100678023123,4.0
41826,3.791026427969574,3.5
41828,3.5646984109315376,4.0
41829,3.47723955997432,4.0
41831,3.646435026433725,5.0
41832,3.647394366511553,4.0
41834,3.346044748168346,3.5
41835,4.031305205598572,3.0
41836,3.543281057132291,3.5
41838,3.508433536637212,2.0
41842,3.6752915473665633,3.0
41844,3.5134140016461286,3.5
41845,3.544631578602309,2.5
41846,3.698435566103529,1.5
41847,3.1769737932636293,2.5
41853,3.6731539941755016,4.0
41856,3.7713272820263746,5.0
41857,3.8632120272066666,4.0
41859,3.719672161813231,4.0
41860,3.8108577782198894,5.0
41861,3.487248273281503,4.0
41864,3.1427106380561143,4.5
41865,3.6668284723626887,3.0
41866,3.052947496416096,4.0
41868,3.2427618157199145,4.0
41870,3.2843782297589774,5.0
41871,3.648897232065249,2.0
41874,3.050984865009652,2.5
41875,3.4254963743590814,2.0
41877,3.159192002797773,0.5
41879,4.287761975922029,5.0
41880,3.6493741246475797,4.0
41881,3.2514424854792168,4.5
41882,3.573609811948603,4.5
41883,3.5011013168219636,3.0
41884,4.1607683206665165,5.0
41885,3.7877570508550957,3.5
41886,3.802087445885356,4.5
41887,3.9471823725240385,4.5
41888,4.026674304440852,4.0
41892,3.968440603778221,4.0
41893,3.2069491916532016,3.0
41894,3.9143124533715326,5.0
41895,3.766896975199758,2.0
41898,3.947861713309312,4.5
41900,3.6048594851809908,5.0
41901,3.9827656912011125,2.0
41902,3.8420471463287607,3.0
41906,3.6990306234157315,3.0
41907,3.597517170108154,2.0
41908,3.4918596327594726,3.5
41909,3.301008495229589,4.5
41910,3.922454200977145,4.0
41911,3.1130519405483406,3.5
41916,3.642783355612792,3.0
41917,3.4068171107734737,4.0
41919,3.0477798080860605,3.5
41922,3.4521123354306367,3.5
41925,3.7381475034645186,4.5
41926,3.4410844176596287,3.5
41927,3.5233829114189636,5.0
41928,3.471731048194523,5.0
41929,4.11339932605019,5.0
41930,3.9569875812819375,3.5
41931,2.9924923750624663,4.0
41933,3.1228346247592196,4.0
41934,3.8813819997322474,2.5
41935,2.9997244376804355,1.0
41937,3.533322826718137,4.5
41938,3.820595746774836,2.5
41942,3.3457311957621654,4.5
41943,3.2440696099457313,3.5
41946,3.4018802950746396,2.5
41948,3.7877247074955904,1.0
41950,3.7944541927781863,4.5
41952,3.219502159563809,1.0
41953,3.267518910036648,3.0
41954,3.454302632730574,3.5
41956,3.3357859615213874,3.0
41958,2.7139635035753256,3.0
41961,2.9808403372562196,1.0
41962,3.0390979203132185,4.0
41964,3.43119382383873,2.0
41965,3.887064239444367,5.0
41970,3.1932021224095553,3.0
41971,3.5107770595792185,5.0
41972,3.380224655282732,3.0
41974,2.689353211662856,2.0
41976,3.4726200692469016,3.5
41978,3.2835734344066747,1.0
41980,3.878151850740511,4.0
41981,3.4463129356930056,3.0
41982,3.5910717454290775,4.5
41986,3.668209341504092,5.0
41991,3.5195526339568257,4.0
41992,2.9916919259801107,2.0
41995,3.553035871715187,2.0
41997,3.499109243465148,2.0
41998,2.914251820232365,2.0
41999,2.9264576724285143,4.0
42000,3.222071129515732,2.0
42001,3.3269348875221807,3.0
42002,3.8664107061411284,3.0
42003,3.590793631291784,3.5
42004,3.0668846720730434,3.5
42005,3.2547908303796573,4.0
42006,3.0593490078577417,2.5
42008,3.903583761934728,4.0
42009,3.1128419026879683,2.0
42010,3.2177624877645803,2.5
42011,3.688681475528681,4.5
42012,2.9474643105893823,3.5
42013,3.651944902383703,2.5
42014,3.9040547002549464,3.0
42016,3.69885895612215,0.5
42018,3.832041544083013,2.0
42022,3.761726826306449,3.5
42023,3.457791661810887,4.0
42026,3.1614435819960343,3.5
42027,3.3686186757651986,3.5
42031,3.1307664732765152,3.5
42035,2.895445935091959,3.0
42036,3.363306110217802,2.5
42037,3.0792381466898964,2.5
42039,3.4310211512357074,2.5
42040,3.4429317421997006,3.0
42042,3.569333290217047,3.0
42044,3.010667167341,4.0
42045,3.4325947552648346,3.5
42046,3.2640476287727487,0.5
42047,3.5071369760565503,2.0
42048,3.2792335691957906,2.5
42049,3.2331662604909166,3.0
42050,2.910600923785669,2.0
42051,3.2095572281833675,2.0
42052,3.369846027888962,3.0
42053,4.29031340667943,4.0
42056,3.894145199912296,4.0
42058,3.817303094112215,4.0
42059,3.664408361561304,4.0
42061,3.4143945104871904,2.0
42062,3.9527510066240756,3.0
42064,3.2380876318644236,4.0
42065,3.770518068992471,4.0
42067,3.672618397683517,4.0
42068,3.958760820823542,5.0
42070,3.507452301204036,3.0
42072,3.5045673013713956,5.0
42076,3.517568286107113,3.0
42077,3.587971252702954,4.0
42078,3.513516337663618,3.0
42080,3.9531581470582413,3.0
42082,3.6818996295814514,4.0
42083,3.19363574637952,3.0
42084,3.4097825715118626,3.0
42085,3.460313995419248,3.0
42086,3.2292636491040594,3.0
42087,3.299638962014686,4.0
42089,3.3893811749613643,3.0
42091,4.3111856405584525,4.0
42094,4.309637684308244,5.0
42096,3.7538059823805354,4.0
42097,3.39541985676807,3.0
42098,3.433167929761391,3.0
42100,4.100392608397734,5.0
42102,3.459591028669469,3.0
42103,3.4740325325955634,4.0
42104,3.2553939713584334,2.0
42106,3.31617749658611,3.0
42108,3.573609811948603,4.0
42110,3.5195974048022647,4.0
42111,3.488328157068841,4.0
42114,3.4608179849782723,4.0
42115,3.533624652004621,5.0
42116,3.653198299171496,4.0
42118,3.545054327692915,5.0
42119,3.672110538614801,4.0
42122,3.544318823474771,4.5
42124,3.8473889170285083,4.0
42125,3.3858521433006317,4.0
42126,3.4747763932656737,3.0
42128,3.51922773301882,4.0
42129,4.29031340667943,4.5
42130,3.454414965241957,4.0
42131,4.2965134649025085,5.0
42132,3.1088552369385853,3.0
42133,3.398026024833373,3.5
42134,3.399507391079535,3.0
42135,3.6915798143030183,4.0
42138,3.7704301558440267,4.0
42139,3.515579458032644,3.0
42141,3.9872325888609685,4.5
42142,3.9942153202648676,4.5
42143,3.767227165010761,3.0
42144,3.5511364684327993,3.0
42147,3.992441820887661,4.0
42149,3.9683000004317934,5.0
42150,3.7173261501143484,5.0
42154,3.6599727812661795,4.0
42156,3.6977232635868886,3.0
42157,3.418648880710503,3.0
42158,3.1820776318072834,3.5
42159,3.1334111235713187,3.0
42160,3.462853728061847,4.0
42163,3.53700246911854,4.5
42164,3.4241335322340993,3.5
42165,3.3908191641534375,5.0
42166,3.572207611750523,5.0
42167,3.324373265958214,4.5
42172,3.528591290965088,3.0
42173,3.8262747960304306,3.5
42174,3.055016518083352,0.5
42175,4.048002588194883,4.5
42177,3.2380876318644236,2.5
42178,3.5172930392544837,4.0
42179,3.4879250609318992,4.0
42180,3.781305560639707,5.0
42182,3.2438903708424136,4.5
42183,4.087718018771191,4.5
42185,3.433875299481017,4.5
42186,3.8231009425599276,5.0
42188,3.449155220432898,4.0
42193,3.594178372322781,4.0
42195,3.272591887079454,3.5
42198,3.0947792928536955,3.0
42199,3.9606493982714617,5.0
42202,3.901053312840923,5.0
42203,3.5043268144142417,2.0
42206,3.8134298839920797,5.0
42208,3.140523947937853,4.0
42210,3.314633115420032,3.0
42212,3.7687877514072206,4.5
42214,3.4389410523265997,5.0
42216,3.7358734081796787,4.5
42217,3.8473889170285083,4.5
42218,4.01303610651314,4.0
42219,4.266992769805691,4.5
42220,4.309637684308244,5.0
42221,4.106789481768836,5.0
42223,3.802087445885356,4.0
42224,3.8766784243787877,4.5
42226,4.310377007293503,4.5
42229,3.4031472638598923,4.5
42230,3.421816111158669,2.5
42235,3.8311915834995363,4.0
42238,3.8582263908843957,4.5
42239,4.048002588194883,5.0
42240,3.781305560639707,3.5
42241,3.9890724387768635,4.0
42243,3.8231009425599276,4.5
42248,3.3602731246649267,3.5
42249,3.3151193045916267,4.0
42252,3.6130027445507373,4.5
42253,3.1640452930101843,4.0
42254,3.293782783942616,4.5
42257,3.2588114023527543,0.5
42258,3.309198110870057,4.0
42260,3.3684085278307347,4.0
42262,4.01898054226786,1.5
42263,3.387327722895515,4.5
42265,3.133733288648364,4.5
42267,3.406599932605846,3.0
42269,3.706582825330528,3.5
42271,3.4437625383808705,3.5
42272,3.9040547002549464,0.5
42273,4.007274785512724,2.0
42275,3.8234219901026134,0.5
42276,3.5560569559540993,4.5
42278,3.3951772343916837,4.0
42279,3.27598684995554,3.5
42282,3.4820295786490587,4.5
42286,3.2827596013336726,3.5
42287,3.2559764910030657,5.0
42288,3.3686186757651986,3.0
42290,3.629599158446029,4.5
42291,3.3694508220925066,4.5
42292,3.648803067428469,1.0
42293,3.4535413718165455,3.0
42297,3.4250960045954377,4.5
42298,3.4608193038668724,2.0
42299,3.2818859200849406,5.0
42301,3.312306583488745,4.0
42302,3.618941435914817,4.0
42303,3.415870861434734,4.0
42304,3.303572060284044,3.5
42307,3.48336893719013,4.5
42310,2.9536923409309996,5.0
42313,3.2787940041210573,4.0
42314,3.3484420578685463,4.5
42316,3.652037764079547,3.5
42317,3.3908469593263137,4.0
42318,3.4255530489522363,4.0
42319,3.4012793796920207,4.0
42320,3.2743027643403795,2.5
42321,3.4209886882178324,4.0
42322,3.3365146962224586,4.5
42323,3.5707542991475334,4.5
42325,3.705751260922275,3.0
42327,3.562187701104726,5.0
42329,3.42956632664929,4.0
42330,3.5206441822955594,4.0
42331,3.8316970380310464,4.0
42333,3.2633643079974237,5.0
42335,3.5461192371853287,4.5
42336,3.0810845959982287,5.0
42338,3.496257929924997,2.0
42340,3.82150305212594,5.0
42343,3.2002101737725748,4.5
42346,3.704655410169702,4.5
42349,3.5835249207972106,4.5
42350,3.904094856940596,2.5
42354,3.6345058658623,4.0
42355,3.772516363481073,4.0
42356,3.9109850638235057,5.0
42357,3.5753266753905812,5.0
42358,3.5615156211157015,2.0
42359,3.787389356722276,0.5
42361,3.1340450655358647,5.0
42363,3.734307237547497,4.5
42364,3.7175779412370438,4.5
42365,3.291215060252542,4.0
42367,3.6290002810253106,4.0
42369,3.277609723533385,4.0
42370,3.4319077071115847,4.5
42371,3.4491837093886204,4.0
42373,3.657425560812946,4.0
42374,3.4555410816434544,4.0
42375,3.552692966525123,5.0
42376,3.963978898109146,4.0
42378,4.039060277796554,4.0
42379,4.007219115582232,4.0
42381,4.119699121392215,4.0
42383,3.713618822816847,3.0
42384,3.7479596062654514,4.0
42385,3.288461973532235,3.0
42386,3.5495486813423103,4.0
42387,3.9827656912011125,3.0
42388,3.685717842877187,2.0
42389,3.5532145935393027,4.0
42390,3.071181876537677,4.0
42391,3.5719264521885776,4.0
42393,3.859542639838172,2.0
42394,3.3147993896450902,5.0
42395,3.2474463845830677,5.0
42396,3.7821874861204443,2.0
42397,3.5755210194586264,4.0
42399,3.6933489308046727,4.0
42401,3.547285589977677,4.0
42403,3.4532585688890256,4.0
42404,3.9870560692921746,4.0
42407,4.29690111757275,4.0
42408,3.7959367956034824,4.0
42411,4.108991779264177,3.0
42412,3.4901098053729473,4.0
42413,3.738327416763924,4.0
42414,4.255047634410051,4.0
42415,3.7513317080321054,4.0
42416,3.792313315755508,4.0
42418,4.018116542221507,5.0
42419,3.6525073988741528,4.0
42421,3.866933234397632,4.0
42422,3.7301853410121333,4.0
42423,3.851744936118254,4.0
42425,3.6725173463302183,4.0
42427,3.364448057658643,1.0
42429,3.9030097172891463,3.0
42433,4.29461195927892,5.0
42438,3.718328651073405,4.0
42439,3.958326265320535,3.0
42440,3.546396323994557,3.0
42441,4.332588018416739,5.0
42442,3.6579482593370796,4.0
42444,4.000187819878147,5.0
42447,3.945455355125532,4.0
42448,3.9265986479445534,5.0
42449,3.9506407446978264,4.0
42450,3.6767657696307023,5.0
42451,3.599268037334154,5.0
42454,3.815159954132289,5.0
42456,3.4949464695177994,4.0
42457,3.6632013548912123,2.0
42459,3.7332500519759555,5.0
42460,3.542211628752041,4.0
42462,3.662888623697257,4.0
42463,3.5836824089386794,4.0
42465,3.3810249778402923,3.0
42468,3.2036791571771865,4.0
42469,3.884887154611935,4.0
42470,3.620897128956439,2.0
42471,3.4565763027812286,4.0
42473,3.703524098912961,3.0
42474,3.550173679869067,4.0
42477,3.9958175678656054,3.0
42478,3.671942530495822,4.0
42479,3.5889844574750662,3.0
42480,3.4240099512685997,2.0
42482,3.6782856072578722,4.0
42483,3.7295264251581965,4.0
42484,3.844282307111555,3.0
42486,4.072374303531638,4.0
42488,3.6523692911147085,2.0
42489,3.3345869368880443,2.0
42490,3.4848952804528763,3.0
42493,3.6756579177191364,3.0
42494,3.5312818477437187,4.0
42495,3.636412772129017,4.0
42496,3.5164078575601656,4.0
42497,3.4475836824060293,3.0
42498,3.4428373439612727,4.0
42502,3.445033215628109,3.0
42503,3.3953635752484064,3.0
42504,3.8187363415568436,4.0
42506,3.7466920709312763,5.0
42507,4.153250104495013,5.0
42508,3.465061137750046,4.0
42511,3.5832329413846105,1.0
42514,2.8925979435806637,3.0
42515,3.515065891789523,5.0
42516,3.5083978818653136,4.0
42518,3.504104287526448,1.0
42519,3.2119046607609785,3.0
42521,3.275439731470488,2.0
42522,3.551031625484287,4.0
42523,3.5491461395096677,3.0
42525,3.8582263908843957,4.0
42526,2.90114588041361,3.0
42527,3.5467478224895403,4.0
42528,3.2271022394045166,4.0
42530,3.7281368369836847,3.0
42531,3.259700881647348,1.0
42533,3.104208238189442,4.0
42534,3.3804249696515334,3.0
42535,3.8813819997322474,2.0
42536,3.588486592478701,2.0
42540,2.824949343362344,3.0
42541,3.7782950753264632,4.0
42542,3.417764308663583,3.0
42543,3.460176553575619,2.0
42546,3.487571200973764,4.0
42547,3.8147886080469275,3.0
42550,3.765824771793249,3.0
42552,3.726102761651064,4.0
42553,3.550173679869067,4.0
42554,3.844282307111555,4.0
42556,3.3603781173137053,2.0
42557,3.3258334832551872,3.0
42561,3.772717470276322,5.0
42562,3.411228497612583,5.0
42563,3.0289415054232185,4.0
42564,3.221215112547924,5.0
42565,3.053605429091329,3.0
42566,3.3573692672498088,1.0
42568,3.569143643283759,5.0
42569,3.8589537349038783,3.0
42570,3.1609684111093026,4.0
42571,3.116454768328374,5.0
42578,3.341389172080096,2.0
42581,3.473338857580413,4.0
42582,3.835607734202959,3.0
42585,3.430656508143526,1.0
42586,3.3189566285651684,5.0
42587,3.3893811749613643,4.0
42591,3.39541985676807,2.0
42593,4.096936941353287,4.0
42594,3.4295156308434542,5.0
42595,3.1902965523191384,4.0
42598,3.573609811948603,4.0
42599,3.532497261337461,4.0
42600,3.69911600313046,1.0
42601,3.7704301558440267,3.0
42602,3.5365511096570037,3.0
42603,3.616121921778033,4.0
42604,3.8106167974029517,5.0
42605,3.825521833052732,1.0
42606,4.26773179512568,4.0
42607,4.209506206253065,5.0
42608,3.9180650143164066,5.0
42609,3.092118457362703,2.0
42610,4.377704137736946,4.0
42611,4.273427421631497,4.0
42612,3.966507673696592,3.0
42613,3.8639343458660527,5.0
42615,3.907752819585184,5.0
42616,4.043021566386842,5.0
42617,4.121542097933182,4.0
42618,4.081101943923715,3.0
42619,3.699346209113826,5.0
42621,3.9404444452627923,5.0
42622,4.1684210232558145,5.0
42623,4.313987178817233,4.0
42625,3.7580245947067628,4.0
42626,3.8560292512553276,5.0
42630,4.040870770884631,4.0
42631,4.280334310487278,5.0
42632,3.8058488726643303,4.0
42634,3.745681801558242,3.0
42637,3.5083978818653136,5.0
42638,3.876896645923859,2.0
42640,3.772929528132228,4.0
42641,3.8791209081230247,3.0
42642,3.9238145405619886,3.0
42643,3.7165620243072337,4.0
42644,3.2346617510394955,3.0
42646,3.18687408956629,2.0
42648,3.225174005778603,4.0
42650,3.237709973289018,3.0
42651,3.3749158653772757,5.0
42652,3.4143600725987486,2.0
42654,3.6079047275318796,3.0
42656,3.405771419970173,4.0
42661,3.5312818477437187,2.5
42662,3.3661324267412027,2.5
42664,3.427662242839769,3.0
42665,3.1920385609158983,3.5
42670,3.037301766149754,3.0
42671,3.6422625062076537,2.5
42672,3.0759591021039343,2.0
42674,2.772653290198228,2.5
42675,3.3251458184535574,3.5
42676,4.045684482098364,3.0
42677,3.9690580373517785,4.0
42682,3.747901489160759,4.0
42686,4.083143178711047,4.0
42687,3.817303094112215,3.0
42688,3.9272391830977837,4.0
42691,3.4683583855208995,4.5
42692,3.9774648731226616,4.0
42693,3.9974777723240478,4.5
42696,3.535544357399583,3.5
42697,3.789681144960019,3.5
42700,3.9661677562617865,3.5
42701,3.5152780127872387,3.5
42703,3.6677952983685222,2.5
42705,3.828400281402321,4.5
42706,3.9569875812819375,3.0
42707,3.9556946438012424,4.0
42708,3.9663971859314917,3.5
42713,4.402556768332974,4.0
42714,3.7031283901548258,4.5
42717,3.664259832030346,4.0
42719,3.6731539941755016,4.0
42720,3.7479072544411496,3.0
42722,3.469491650913073,2.5
42727,3.761522570644233,0.5
42728,3.3684085278307347,0.5
42729,3.4199392555973183,4.0
42730,3.5551242983123115,0.5
42731,3.846197072517077,0.5
42735,3.6887903169558998,4.0
42737,3.8593757708219147,0.5
42738,3.90042504737897,0.5
42739,3.579089077236414,4.0
42740,3.8317670911756943,4.0
42742,3.2473144445773245,3.5
42743,3.6616530304831776,2.5
42744,3.717771995458903,4.5
42745,3.7872134491939256,4.0
42746,3.5557781965942428,2.0
42747,3.344046474555749,0.5
42756,3.5625903718098404,4.0
42757,3.3429500180698386,0.5
42758,3.79001354774257,0.5
42761,3.466463482705142,3.5
42762,3.5948581344461754,4.0
42763,3.4518797990990824,3.5
42765,3.65205645216783,0.5
42766,3.4138313496378707,4.5
42768,3.708899551844617,3.5
42769,4.096259343891847,0.5
42771,3.4829122650107833,3.0
42772,3.23357607779693,4.0
42773,3.538422224893231,4.0
42774,3.5861591207481323,3.5
42778,3.5953527459824324,3.0
42782,3.842736031856113,4.0
42783,3.592176911622646,3.0
42785,3.437125568649336,3.5
42786,3.492265500387077,4.0
42787,3.4124295241427283,4.5
42788,3.455945383691085,4.0
42789,3.60947942338809,1.0
42792,3.68018447828869,4.5
42797,3.9008498053493184,3.5
42800,3.5581946216333917,4.5
42803,3.8625107446034224,3.0
42806,3.8315877933736946,3.5
42807,3.587971252702954,4.0
42808,3.7358734081796787,4.5
42810,4.232518381865125,4.5
42813,3.4901098053729473,3.5
42814,4.271339813725137,4.5
42815,3.8293777518378747,4.0
42816,3.9180650143164066,4.0
42819,3.922776690934142,4.0
42820,3.9774648731226616,4.0
42823,3.151958297551968,1.0
42824,3.367423488009576,3.5
42827,3.7760061096108415,4.5
42828,3.250859976120179,4.0
42829,3.6743628332553744,4.0
42830,3.5260027413365043,4.0
42831,3.3702424379857825,3.0
42832,3.8299280252516104,4.5
42833,3.608505113649087,4.0
42834,3.1818060120864993,3.0
42835,4.165107552317277,4.0
42836,3.8267185576242793,4.0
42837,4.040847071974358,4.0
42838,3.188696837086561,3.5
42839,3.754749685565476,3.5
42840,3.097676214862385,1.5
42843,3.401403061773266,3.5
42846,2.8619807598099087,4.0
42848,3.25556813384423,2.0
42849,3.787530112850901,4.0
42851,3.5965263155406855,4.5
42853,3.9572995116512883,4.5
42854,3.3684085278307347,3.5
42855,3.6535229249022376,3.5
42856,4.01898054226786,4.0
42857,3.819130975124697,3.5
42858,3.9606493982714617,4.0
42859,3.793370582470887,3.5
42861,3.8237890274421007,4.0
42862,2.6286361842298596,2.0
42863,3.903583761934728,2.5
42866,3.947986341517476,4.0
42868,3.8134298839920797,3.0
42870,3.6528233485422055,3.5
42871,3.7354719761626107,4.5
42872,3.558314406654222,1.5
42873,3.7808425525197493,4.0
42874,3.656591648939887,4.0
42877,3.8758215224659036,4.0
42882,3.4974292794360284,4.0
42883,3.722697164270374,4.0
42884,3.4992600888954097,5.0
42886,3.4541902788969083,3.0
42887,3.4532585688890256,3.0
42888,3.7358734081796787,5.0
42890,3.7030086161291904,2.5
42892,3.8214126511310798,5.0
42894,3.7018125117756577,4.0
42895,3.4532003945499854,4.0
42896,3.4389371407095797,3.0
42899,3.3921994060313807,3.0
42901,3.5828643965005735,2.0
42902,3.7004575804603816,4.0
42906,4.232518381865125,5.0
42907,3.2913678850669106,4.0
42908,4.311133256588157,4.0
42909,3.1892906508652037,1.0
42911,3.7210850790662002,2.0
42912,3.4564783887934443,4.0
42913,3.6947869067177037,4.0
42914,4.108991779264177,5.0
42915,3.4896442305642963,3.0
42916,3.3637274305424687,4.0
42919,3.51485896427093,4.0
42920,3.5071634732312065,4.0
42922,3.3536214405864433,3.0
42923,3.467689964333675,1.5
42925,3.187130452949657,4.0
42927,3.6448348903397396,4.0
42930,3.616121921778033,4.5
42931,3.8106167974029517,5.0
42932,3.552692966525123,3.0
42933,3.9471823725240385,4.0
42937,3.3131623250678315,4.0
42938,3.9931698978304935,4.5
42939,3.4886446009357686,4.0
42940,3.4563974902924426,2.0
42943,3.2898188556378773,0.5
42944,3.400997008220303,1.0
42945,3.23801448654077,4.0
42948,4.4072693293946505,4.5
42949,3.289740245945817,2.0
42951,3.6582469175831176,4.0
42953,3.3835078293513017,4.0
42955,3.7832374711079733,4.0
42956,3.321246275835102,4.0
42957,3.817303094112215,4.0
42959,3.9619286811500154,5.0
42960,3.3745146814315605,4.0
42962,3.985722501291749,4.0
42964,3.9603883413473464,4.0
42965,3.790716268533393,5.0
42966,3.905988093209308,4.0
42967,3.6300948465664313,3.0
42968,3.7220082331378808,4.0
42969,3.932071043531519,4.0
42970,3.523067581284283,5.0
42972,4.313842664984754,4.0
42973,3.6048594851809908,3.5
42974,3.6856689135687537,5.0
42975,3.684700968675068,4.0
42978,3.9554792060524204,3.5
42979,3.634121330210298,4.0
42982,3.985846226313071,3.0
42983,3.788678388302049,4.5
42987,3.44027794653961,4.0
42988,3.9527510066240756,4.0
42989,3.4278519282495825,1.0
42990,3.363106611347359,4.0
42993,3.4898841616451657,4.0
42994,3.269170574228902,1.0
42999,3.295976084227341,3.0
43002,3.2489752978136486,1.0
43003,3.2726416603775124,4.0
43004,3.2836204041084027,2.0
43006,3.647460734515273,4.0
43009,3.322395867651762,3.5
43010,2.907838186432104,3.0
43012,3.497746754217827,4.0
43013,3.060248410051723,2.0
43014,3.1725059042167327,4.0
43015,3.2440899569305515,3.0
43016,3.4058653883288663,4.0
43018,2.957332651485495,0.5
43019,3.415511290707462,3.0
43020,3.8456820332715043,3.0
43021,3.459554086928969,2.0
43023,3.1667900844362653,3.0
43024,3.4059252590004077,1.0
43025,3.4472023279632005,3.0
43026,2.7627210903306607,2.0
43027,3.191449287060655,4.0
43028,3.5033208447329405,3.0
43029,3.299286039440731,3.0
43030,3.3005356441192135,2.0
43035,3.5741572253811658,2.0
43037,3.0373074668285196,3.0
43040,3.5384570478743673,4.0
43042,3.57882009924032,4.0
43043,3.8311915834995363,5.0
43044,3.3841330836809265,2.0
43047,3.6981208713228724,4.0
43050,3.3183969606641406,4.0
43051,3.5301023555267665,3.5
43052,3.5993028121882764,3.5
43054,3.393166875094844,3.0
43055,3.684464517175563,3.0
43056,3.8134019594782553,4.0
43058,4.1880654635580195,4.0
43060,3.3127305815823815,4.0
43062,3.2660693086075376,3.5
43063,3.38737168402482,4.0
43066,3.535550104829486,4.0
43069,3.3673445739176504,3.0
43070,3.435376030489277,1.0
43072,3.5306115663721465,4.0
43076,3.7440765025460454,4.0
43077,3.003279600777411,4.0
43078,3.395106880807684,3.5
43080,3.055016518083352,2.0
43081,2.9495740940344257,2.0
43083,3.5791045369382704,3.5
43084,3.189146385039017,0.5
43085,3.5467478224895403,4.0
43087,3.4427551100040463,2.0
43090,3.3372523286586784,3.0
43091,3.1849654379302836,2.0
43092,3.2380876318644236,3.0
43093,3.298886185314542,4.0
43094,3.3494920744144148,3.0
43095,3.4680174543182662,5.0
43097,3.4080693042370456,3.0
43099,3.471553724518153,5.0
43100,2.6353122401724285,2.0
43101,3.8170370776933287,4.0
43102,3.4557100342889515,4.0
43109,3.458867937587673,3.0
43110,3.7187920772476897,5.0
43111,2.888407161104141,2.0
43112,3.2736051181180263,2.0
43114,3.2650915884955993,3.0
43115,3.9890724387768635,5.0
43117,3.6829335921134687,4.0
43118,3.571905895285426,4.0
43119,3.32476474083536,4.5
43120,3.114301524362329,1.0
43122,3.8147886080469275,5.0
43123,4.087718018771191,5.0
