original_row_index,oof_pred_rf,rating_true
46621,3.0423900446563126,3.0
46622,3.799423315153409,4.0
46623,2.942929641075801,4.0
46626,3.315116541763457,3.5
46627,3.30344396577815,3.0
46630,2.921383707306971,3.0
46631,3.0925788372477108,3.5
46632,3.6807754516873668,4.0
46633,3.8644792157189847,4.5
46634,2.968647192838255,4.0
46636,3.951404474178001,4.0
46638,3.459772914396711,3.5
46639,3.0076721880883888,4.0
46640,3.519660594133184,3.5
46641,3.3437213416023064,3.0
46643,3.7214102833567013,4.0
46644,3.1175658026145787,4.0
46645,2.9964454807825818,3.5
46646,3.454399043705371,4.0
46647,3.1038737482015453,3.5
46649,3.4542485347978062,4.0
46650,4.140016405169211,3.5
46651,3.330995967418032,3.0
46653,3.9380452685548395,4.5
46656,3.0876761250622287,3.0
46657,3.0679753636281704,3.5
46658,3.686250184366256,4.5
46659,2.9696413838738573,3.5
46661,3.4547201738262805,3.5
46665,3.172149515643406,2.0
46667,3.3911594524453803,4.5
46668,3.4682801032881487,4.0
46671,3.942822316559172,3.0
46672,2.8951697281250564,4.0
46675,2.880891513285393,3.0
46676,3.8937625741150095,4.5
46677,3.8377277821743974,4.0
46680,3.5516996059340453,4.0
46681,2.592150860350593,3.5
46682,3.005495640094391,3.0
46683,3.6803766535370714,3.5
46685,3.7169872391136476,4.0
46687,3.1201246385749375,3.5
46690,3.7325588748663403,5.0
46693,4.181781689356593,4.0
46695,3.280783970384683,3.0
46696,3.2581322520462277,2.5
46697,3.0168285761806453,3.5
46698,3.3729865963692554,4.0
46701,3.835729829890411,2.0
46702,3.343425452327848,4.0
46705,3.266210336399123,3.0
46706,2.7790221848189116,2.5
46707,3.5130357922691973,3.5
46708,3.5575298481717494,4.0
46709,2.907246075638683,3.5
46714,3.2937950864467727,4.0
46717,3.540967890575867,4.0
46718,3.610038992580609,4.0
46720,3.236513892992491,5.0
46722,3.261257565867968,4.0
46723,3.3485288994781963,4.5
46724,3.754997482221101,3.5
46725,3.0594400465277016,4.0
46726,3.6230866289942436,3.0
46731,3.670648605373152,5.0
46732,3.582502666984942,4.5
46734,3.62510425088371,3.0
46736,4.012215445407855,4.5
46739,3.63010714713319,3.5
46740,3.7086656190908007,4.0
46741,3.8618747530028235,4.0
46743,3.6290710137722457,4.0
46744,3.0444428855299157,3.5
46745,3.54592345206643,4.0
46746,4.449795060196795,4.0
46747,3.1341222512079456,4.5
46749,2.852608468364764,4.0
46750,3.858585670951257,3.0
46751,3.2981104944401056,4.0
46754,2.9514079482940456,4.5
46755,3.5113845624618976,4.5
46756,3.4983387776648147,4.0
46758,3.71865144204373,4.5
46759,3.0969308656285013,4.0
46761,3.7956129813260575,5.0
46762,3.7864711649917155,3.5
46765,3.4898007470535193,3.5
46766,3.1341292225577884,2.5
46770,4.2868883443390775,4.5
46773,3.697230942349124,3.0
46774,3.304720105091984,3.0
46775,2.831000231231497,4.0
46777,3.3597208284147473,3.0
46778,4.255358576768508,3.0
46779,3.996569409313368,3.0
46780,3.426493488376799,4.0
46787,3.3500903309501044,5.0
46790,3.260048071500423,3.0
46791,3.5361479654024945,5.0
46792,3.7126523002231484,4.0
46793,3.141374513012349,4.0
46794,4.102848433853139,5.0
46795,3.4472576488768283,3.0
46799,3.4820285689977784,4.0
46800,3.401411442504426,4.0
46802,3.6565180900665495,2.0
46803,3.2870521275233973,4.0
46806,3.2372802433176093,5.0
46807,4.224300013664756,4.0
46809,2.85332717890243,2.0
46810,3.7783977557858064,4.0
46812,3.5682941342491348,4.0
46815,3.3794912713506706,4.0
46816,2.960735371267316,4.0
46818,3.4232241190597192,3.5
46819,3.2694683024731477,3.5
46821,3.220616929217895,2.5
46822,4.327006264744141,5.0
46823,3.3645920119512063,3.5
46824,3.472376076790478,4.0
46829,3.5489826063614185,2.0
46830,3.4312984533144792,2.5
46832,3.8398965422851115,5.0
46833,3.6301305242285524,4.0
46834,3.766371777663463,5.0
46835,3.9151972172125067,1.0
46837,3.658990893217135,4.5
46838,3.495250462296509,2.0
46840,3.1710667379051394,3.0
46841,3.4053363287997844,4.0
46843,3.9764106071203895,4.5
46844,4.318482482614564,5.0
46846,4.053651970006152,3.0
46847,4.172505374322249,5.0
46849,3.7321131138311383,4.5
46850,3.945197982958242,5.0
46851,3.620300965210725,4.5
46854,4.270274892859262,4.0
46855,3.7918841810243014,4.5
46856,3.7386339370891104,4.0
46858,3.773069235951084,4.5
46860,3.16406821107074,4.5
46861,4.2193535805521085,4.0
46864,4.066939488335932,3.5
46872,3.939991722175748,4.0
46873,3.830993375264668,4.5
46875,3.7737833251760096,5.0
46878,3.6516411798932142,5.0
46881,2.986245439111438,3.5
46882,4.220122145779136,5.0
46884,3.714228014456363,4.0
46885,3.222021492272158,3.0
46886,3.326878851579498,2.5
46889,3.542919869945619,4.5
46892,3.623299436797895,2.0
46893,3.8612607208389385,4.5
46896,3.0750236336703782,3.5
46899,3.101591496507284,2.5
46900,4.322728927057701,4.0
46902,4.074501813071503,4.5
46905,3.8371830839584375,3.5
46906,3.725130164917086,4.0
46909,3.4108834765880918,4.5
46910,3.2654725548422707,3.5
46914,3.3088867464603133,5.0
46915,3.268360401191136,3.5
46916,3.543185517735141,4.0
46917,3.624911124511332,5.0
46919,3.984918254005328,4.0
46922,3.645195277266849,2.0
46923,3.147561177597746,3.0
46926,3.3256726648747628,4.0
46927,3.521241647146155,4.0
46928,4.219165258264982,3.0
46929,3.3016120574266425,3.0
46931,3.2188028773687,3.0
46933,3.259624193781333,3.5
46934,3.6516214539507788,3.0
46935,3.3700101541856355,5.0
46937,3.698826281313097,3.5
46938,3.3964423121112146,2.0
46940,3.2318310849301843,1.5
46942,2.955112005513935,3.5
46944,3.761688986333415,3.5
46946,3.9828635456820263,4.0
46947,3.5012628356369238,2.0
46948,3.3601631657803663,3.5
46949,3.484908424726471,4.5
46950,4.116865225267943,5.0
46951,3.7996261528331723,2.5
46952,3.5681948852228227,2.5
46956,3.451587983918238,3.0
46957,3.7970494907174275,1.5
46959,3.7718834572225255,3.0
46962,3.2694455321479374,4.0
46963,3.774558870031589,3.5
46964,3.677239771755305,4.0
46970,3.567476069956391,3.5
46971,3.3438739967295543,4.0
46972,3.46687184777151,3.0
46974,3.5029885837798584,4.0
46975,3.6266566004440817,3.5
46976,3.1180300833863,3.5
46977,3.8109658553075105,3.5
46978,3.4782053607590324,1.0
46979,4.021276140727704,2.0
46982,3.01977861960866,2.0
46983,3.5550902891203195,3.5
46986,3.4307057603053384,4.0
46990,3.7488961958168248,3.5
46992,3.4558579976307096,3.5
46993,3.8338061935524648,3.5
46994,3.8881199101279935,4.5
46995,3.0411915891826427,2.0
46996,3.5321662718776388,4.5
46997,3.5928603491790416,4.0
46998,3.4505465392991543,3.5
46999,3.534242141157268,4.0
47001,3.920963100660078,3.5
47003,2.84921144780125,2.0
47004,3.0437684429280063,3.5
47005,2.5921636157046013,1.5
47006,3.8245441355789414,5.0
47009,3.609589659773855,3.5
47010,3.3749473840711293,3.5
47015,3.500480315756443,4.5
47016,2.9967847980652715,3.5
47020,3.327218138446806,4.5
47021,2.7959144447474555,1.0
47022,3.7690234574083727,3.5
47023,3.1423958979029574,3.5
47024,3.221590058806437,4.0
47025,4.039112447961404,3.5
47026,3.74164071262422,3.0
47027,3.916207472565547,3.5
47029,3.1515511085118333,5.0
47030,3.7768560341032273,3.5
47037,3.3864164017439684,0.5
47038,3.749756038539273,3.0
47039,3.826189351818648,3.5
47040,3.2978900093841355,4.0
47041,3.6951517287845603,4.5
47044,3.373193961003527,5.0
47045,3.708285760902902,4.5
47046,3.383855623305629,3.5
47047,3.265653655423,3.5
47048,3.4586318739131015,4.0
47049,3.3954005542760983,3.5
47051,3.6071660360011806,1.5
47052,4.219056764219412,4.5
47054,3.6414499578567545,4.5
47057,3.670400788839474,3.5
47058,3.5574060054673424,4.0
47059,3.186557817635477,3.5
47062,3.508814783738656,5.0
47065,3.4808545643345825,4.0
47067,3.8369009570654806,4.0
47069,3.788971574123207,4.0
47071,3.1322956020917077,4.0
47073,3.022563743065732,3.5
47075,3.9331538902793772,4.5
47080,4.055294558806563,4.5
47081,3.6877308596412632,4.0
47083,4.065115266602822,5.0
47084,3.31774586340633,3.5
47086,3.8105211837761344,3.5
47088,3.228545239008668,5.0
47089,3.345089343537245,4.0
47091,3.5671110547799882,4.5
47092,3.671663687398259,4.5
47096,3.7561152492470784,2.5
47098,3.7516374679150872,1.5
47099,3.6378723854107955,3.5
47100,3.972151741834766,5.0
47101,3.596897466726724,4.0
47102,3.2557721050786004,3.5
47105,3.8010187525653536,4.5
47106,3.761028898207129,4.5
47107,3.558364765046097,3.5
47108,3.826410082362888,3.5
47110,3.686832667826524,4.5
47112,3.7354041708488057,3.5
47116,3.8481706870958754,4.5
47118,4.134842609522747,3.5
47119,4.190923328450918,3.5
47121,3.8884520953077755,4.0
47124,4.356640096885355,5.0
47125,3.904288009887777,3.0
47126,4.194746082901937,4.0
47127,3.9547180103177864,1.0
47129,3.8861967827016213,4.5
47130,4.019117758298936,4.5
47133,3.9414526391721973,3.5
47134,3.6676562412843134,3.5
47135,3.9871200123150463,5.0
47137,4.187569336283519,5.0
47141,3.867308352026787,4.5
47142,3.824420100790543,5.0
47145,3.797387100286427,4.5
47147,3.285226698643652,4.0
47149,3.791768643967794,3.0
47150,3.7980304507639073,5.0
47151,3.4256090650025524,4.5
47152,3.819738667858906,3.5
47153,3.8291841740334025,3.5
47156,3.1870766483058617,5.0
47157,3.91728032028153,3.5
47158,3.825376660238057,4.0
47163,4.373246369876584,4.0
47164,3.686832667826524,5.0
47165,3.8199613964780017,5.0
47166,3.4883159309056384,3.0
47167,4.001570034689055,4.0
47168,3.9280401502322855,5.0
47171,4.257651087687897,5.0
47172,4.442863756877351,4.0
47173,3.363764764578196,4.0
47174,3.7201802119381857,4.0
47176,3.5489826063614185,4.0
47177,3.4626317938025966,3.0
47178,3.780042618086505,4.0
47182,3.5890723926288244,5.0
47184,4.069938863818169,4.0
47185,4.177500182199987,5.0
47187,4.215773125525468,5.0
47189,3.8471710492205005,5.0
47191,3.773069235951084,4.0
47192,3.7323593492951055,4.0
47195,4.24233033928447,5.0
47196,3.702918472661714,3.0
47197,4.2019384380628395,5.0
47198,3.6593078056612747,4.0
47199,3.58458166130914,3.0
47202,3.663789194882284,3.0
47203,3.4605253895138293,3.0
47206,3.279021400180662,4.0
47207,3.858705674844157,5.0
47208,3.472887849935878,4.0
47209,3.4239213771516672,4.0
47210,3.6203409598177507,4.0
47211,3.7093891453717482,5.0
47212,3.6118073814284593,4.0
47213,3.3529411188783627,4.0
47214,3.4583783150174003,4.0
47216,3.711658339538346,5.0
47218,3.8453215362280546,2.0
47220,3.8610741032115197,5.0
47221,3.646331640053771,4.0
47223,3.6002526773024472,2.0
47224,3.3954254438259954,3.0
47226,3.966143931469194,4.0
47227,3.811699155232448,5.0
47229,3.7093811312505425,5.0
47230,3.1601116607998367,3.0
47231,3.9744014537577046,4.0
47232,3.609018634240684,5.0
47233,3.5982714727966476,5.0
47235,3.386794674628055,3.0
47236,3.737775450344283,5.0
47238,3.574407350486411,2.0
47240,3.9001395339465694,4.0
47244,3.2870521275233973,4.0
47246,4.0508516351927355,5.0
47248,3.7985312732292487,5.0
47249,3.451587983918238,3.0
47250,3.7633159726485044,5.0
47251,4.04826742875988,5.0
47252,3.710469947462697,5.0
47253,3.527511077555532,5.0
47255,3.5229082203384205,4.0
47256,3.1180300833863,3.0
47257,3.695280671010685,4.0
47258,3.9792065436555877,4.0
47263,3.3184754442165048,4.0
47264,3.3749495430104393,5.0
47265,3.5985230603705065,5.0
47266,3.568243369422626,4.0
47268,3.7853190491772466,4.0
47269,3.5456272351832623,3.0
47272,3.477128031509289,4.0
47273,3.30327888534468,5.0
47274,3.7521013771385885,4.0
47276,3.602860443893505,4.0
47277,3.849783156732475,4.0
47278,3.8075681725133483,4.0
47279,3.5629198819308474,3.0
47281,3.52100847670244,2.0
47282,3.657059999812282,4.0
47283,3.9289793753760494,3.0
47284,3.6120931673153667,4.0
47285,3.8092098468561786,5.0
47287,3.514734046230263,5.0
47293,3.255832048579425,3.0
47295,3.7915464080252446,4.0
47297,3.6202434786875353,4.5
47298,3.609589659773855,4.5
47301,3.5349565577987985,4.0
47302,3.46059586579641,4.5
47303,3.541178669396059,5.0
47306,3.8168556391284802,5.0
47307,3.9067448366059137,4.0
47308,3.782534423670861,4.0
47309,4.057376129869231,5.0
47311,3.8495468698979356,4.0
47313,3.8110619163202353,5.0
47314,2.821169602683238,3.0
47317,3.3283170582189756,4.0
47319,3.8376781869353325,4.0
47320,3.4598668450943904,5.0
47321,3.644826523905321,5.0
47323,3.0900886828045366,3.0
47324,3.8094741231555274,4.5
47325,3.5856972232043423,3.0
47326,3.895355893819961,4.0
47328,3.340917171900329,4.5
47330,3.369939836082688,3.0
47332,3.7078580958385015,4.5
47335,3.5614296079239485,4.5
47336,3.6013775334995444,4.5
47337,3.5456656440182472,4.5
47338,4.186848507084152,4.0
47341,3.5770411279136884,5.0
47342,3.8136131932064203,5.0
47343,3.8715266674972764,4.5
47344,3.5349521712922685,4.5
47345,3.6453832446352354,3.5
47347,3.183260233223193,3.5
47349,3.810154698192794,4.5
47350,3.8395996621443107,4.5
47352,3.8208614894110333,5.0
47353,3.7339959442251733,5.0
47354,3.74587218814659,3.5
47355,3.972151741834766,4.5
47358,3.9430615017295,3.5
47359,3.7747941090653114,4.0
47362,3.8425162407995277,4.0
47363,3.6405926032694595,4.0
47364,3.622489670713865,4.5
47365,3.6866370375944255,3.0
47366,3.7792018403090704,4.0
47368,3.6339916639340957,4.5
47373,3.781253072664665,5.0
47376,3.8158186644265255,4.0
47380,4.078876276974963,4.5
47384,3.463495028285646,5.0
47386,3.7503762940240866,4.0
47388,3.614102194101725,4.0
47390,4.200378603316956,5.0
47392,3.2436417717121206,3.0
47395,3.3060672735065073,5.0
47396,4.001570034689055,4.0
47397,4.3030444849938485,5.0
47400,2.872733045811964,5.0
47401,3.54788084942364,3.0
47404,3.4626317938025966,2.0
47406,3.6301305242285524,5.0
47407,3.091308823526683,5.0
47408,3.4954710897297927,3.0
47409,3.9082097947480934,5.0
47410,3.90274579600894,4.0
47412,3.7093750417373577,2.0
47417,3.4513832714246764,4.0
47418,4.055764229519861,5.0
47420,3.316108588004619,1.0
47424,3.969191122132494,3.0
47425,3.845154312388832,2.0
47426,4.128876139206597,3.0
47427,3.760143836155069,4.0
47428,3.747538617055244,1.0
47429,3.6956697152939064,5.0
47430,4.078254052080337,4.0
47431,3.727673802270839,4.0
47432,4.206257650873334,5.0
47433,3.756084113391379,5.0
47436,4.121582542682208,5.0
47437,4.102157020351011,2.0
47438,4.005127307485517,3.0
47440,4.02132975031405,5.0
47441,4.153259340193117,5.0
47443,3.939326777468907,3.0
47445,3.7408242813300294,5.0
47448,4.152351366515284,4.0
47450,4.151998635789814,4.0
47451,3.7481386518304896,1.0
47454,3.702918472661714,4.0
47455,4.176268603505785,5.0
47456,3.8450055325375336,2.0
47457,3.640740057386079,4.0
47458,3.460079748759048,3.0
47462,3.6806272236735147,4.0
47465,3.271143049295111,5.0
47468,3.5932975342315827,4.0
47470,3.458556011887774,5.0
47472,2.822676470915988,4.0
47473,3.667365197249198,1.0
47474,3.1751771395150423,5.0
47476,3.662099323786657,5.0
47477,3.329849101380903,1.0
47478,4.179729420185967,5.0
47480,3.3376248904368198,4.0
47481,3.9451661167250216,4.0
47482,3.5150975974697167,5.0
47483,3.2265250363833404,5.0
47484,3.549477788979177,1.0
47491,3.0554750545463,3.0
47493,3.9690343410211413,1.0
47494,3.86231555417996,3.0
47495,3.8462453932286103,3.0
47498,3.1559624860214144,4.0
47500,4.175561664017855,5.0
47502,4.262957709347058,4.0
47504,3.724576801754351,3.0
47505,3.4121754562113353,3.0
47506,3.7455602882111685,4.0
47507,3.749727865178601,2.0
47508,3.510717178563192,5.0
47509,3.5636222809030835,4.0
47511,3.292019363134292,4.0
47512,3.1927295799976436,5.0
47513,3.4041701570474543,2.0
47515,3.6215955889429234,3.0
47519,3.632066903499862,5.0
47520,3.7079227554638545,5.0
47521,3.503159692150218,1.0
47522,2.98247812069852,1.0
47523,3.425383281506265,4.0
47524,3.3981404051667115,2.0
47525,3.436526403112307,2.0
47527,3.1444197128582987,5.0
47528,3.107719983801289,3.0
47529,2.584772160355477,4.0
47533,3.4978103950525075,5.0
47534,3.211347861149268,5.0
47536,2.741379677752553,4.0
47537,3.462878999430166,1.0
47539,3.979838269465274,5.0
47540,3.3780896422800413,1.0
47543,2.039807940033167,2.0
47545,3.4708005029552655,2.0
47547,3.119926874445596,3.0
47548,3.072282802854378,4.0
47550,3.8045452368355694,5.0
47551,2.8341638825519038,1.0
47553,3.3322482197972665,5.0
47554,3.793911047390622,4.0
47556,3.6070888937044403,5.0
47557,3.445378741142242,4.0
47558,3.992004485560014,5.0
47559,4.200378603316956,4.0
47560,3.9386777450147488,4.0
47561,3.8092956497368515,4.0
47562,2.8744143777801456,3.0
47563,3.466963752341075,2.0
47565,3.041429800251064,4.0
47566,3.6101924184910565,5.0
47567,4.001570034689055,4.0
47570,3.6383987451008437,5.0
47572,3.394609431428046,2.0
47573,4.257651087687897,5.0
47576,3.4312984533144792,3.0
47578,3.4832705396808006,4.0
47579,3.265649519666578,4.0
47581,3.4238344985604634,3.0
47582,3.0865803772448954,5.0
47584,3.697230942349124,4.5
47585,3.5620751174111733,1.5
47586,3.9386777450147488,5.0
47588,3.1778508217825885,3.0
47591,3.3473494558113286,4.5
47592,4.3823918260290835,5.0
47593,2.963324374279767,3.0
47595,3.4881149918060768,4.5
47598,3.507725276348309,4.0
47599,4.214598411385256,0.5
47602,4.129274002729631,5.0
47603,3.7016859835205427,5.0
47606,4.35549593162966,5.0
47607,3.8352906921368883,5.0
47612,4.395388541883863,5.0
47613,4.261984039666008,5.0
47614,4.210787712439751,4.0
47615,4.485531566335585,4.0
47616,4.013724086275106,3.0
47618,4.2193535805521085,3.0
47620,4.426198192637605,4.0
47621,3.5362372330637997,4.0
47622,3.86231555417996,2.0
47625,3.7443819480684857,3.0
47626,3.4921383926040943,1.0
47628,3.494467432186914,4.0
47630,3.988651753452133,4.0
47633,3.8045452368355694,4.0
47634,2.8321556970471744,3.0
47639,3.2076068918726874,4.0
47640,3.223964833974423,3.0
47647,3.444129025726363,4.0
47650,2.9656124079429196,3.0
47651,3.7539111787260073,4.0
47654,3.50662337512103,3.0
47656,3.507725276348309,3.0
47659,2.8601432537025677,1.0
47661,3.6692358755174905,3.0
47662,3.3070160788076555,3.0
47663,3.3463544324600103,3.0
47664,4.172505374322249,2.0
47665,3.344005178273443,3.0
47666,4.078254052080337,3.0
47667,4.042656006280283,3.0
47670,3.6681670680166176,5.0
47671,3.471979099385456,5.0
47674,3.0135109125384703,2.0
47675,2.343863362654057,1.0
47676,3.124643248857095,4.0
47679,2.9072154340778815,4.0
47680,3.2466347946313716,3.0
47683,3.3376248904368198,4.0
47686,3.329743587139059,1.0
47687,3.1743459843025756,3.0
47688,3.3309774651079533,3.0
47693,3.2630751927346195,5.0
47694,3.351149414019761,2.0
47696,2.9702971225484576,4.0
47698,3.9847750135681155,4.0
47699,3.021979698084784,3.0
47700,3.198061990453198,2.0
47703,3.198223331546204,3.0
47704,3.522227911485781,3.0
47705,3.288307146063338,1.0
47707,3.521241647146155,3.0
47708,3.2631053739646445,1.0
47712,3.432611346194692,5.0
47713,3.167037480310336,4.0
47714,3.3817803490858016,3.0
47715,2.875343865626304,2.0
47716,3.0017512717922505,1.0
47718,3.0664209674762772,3.0
47720,2.6460379703776327,1.0
47722,3.470226293917427,2.0
47724,3.2984908874898404,3.0
47726,3.3494449967507065,4.0
47727,3.2716450684502094,2.0
47729,3.348887638770434,5.0
47730,3.5584628659761894,3.0
47731,3.4678029372434294,5.0
47732,3.386548864250752,3.0
47733,2.3258285675345194,2.0
47735,3.0566573110545066,3.0
47736,3.983954217599435,5.0
47737,3.484908424726471,4.0
47739,3.0779008492414834,2.0
47741,4.126278363735174,3.0
47742,3.1318574005660422,3.0
47743,3.4096703416557603,3.0
47744,2.7208324681206077,1.0
47745,4.17778484226928,4.0
47746,3.0570490766067753,4.0
47748,3.2865844143694183,4.0
47753,2.8042172688364126,3.0
47754,3.567541736710781,3.0
47755,3.373163661822074,2.0
47757,3.434408716418417,5.0
47760,3.16394383626325,5.0
47761,2.630650744713634,5.0
47763,2.8755474257732483,2.0
47766,3.516552290027324,5.0
47767,3.247294892119336,3.0
47768,3.1726678676204556,3.0
47769,3.4150525999257155,3.0
47773,3.5629198819308474,1.0
47774,2.8912306817664266,3.0
47775,3.8784756236966387,5.0
47776,3.9300969581337863,2.0
47777,2.9960737834322946,3.0
47778,3.033274205029431,3.0
47779,2.9016313866453287,1.0
47782,2.915315755347682,3.0
47784,2.9104730275445285,2.0
47786,2.9612334392702597,5.0
47788,3.255832048579425,4.0
47789,3.30118688143744,4.0
47790,2.9927363304349894,5.0
47791,2.678448403423386,1.0
47792,2.883237341335624,1.0
47793,3.4955812603133256,4.0
47795,3.563298310230593,4.0
47796,3.3746930045811,3.0
47797,2.8215550389483384,2.0
47798,3.5001802372003707,5.0
47800,2.796980486456618,1.0
47801,2.728810825320926,3.0
47802,3.280802046095657,1.0
47803,3.765595372031103,4.0
47804,3.2542385150066484,2.0
47806,3.9165764694426946,4.0
47808,3.2723596614960404,5.0
47809,3.18557019362144,3.0
47810,3.47173398701464,3.0
47811,3.500480315756443,3.0
47814,3.5868929010684485,3.0
47815,3.304555439377684,5.0
47816,2.866367837697527,3.0
47817,2.9087954038036714,2.0
47818,2.926000481314495,2.0
47819,3.059121798272406,3.0
47820,3.4346428399066657,2.0
47821,3.031759517137041,3.0
47825,3.0594010332720707,4.0
47826,3.2798767753537557,2.0
47827,3.1427260491080555,2.0
47828,3.881772940561717,4.0
47829,3.592280680359354,5.0
47830,3.0914307247532817,5.0
47831,3.0261535101579176,3.0
47833,3.6720068688116827,5.0
47834,3.149347306571546,5.0
47836,3.6793719123839974,4.0
47837,3.686832667826524,3.0
47839,3.294390056910727,3.0
47841,3.3892953634774425,3.0
47845,3.4053363287997844,4.0
47846,3.030188254095658,4.0
47847,3.7683985500364883,4.0
47851,3.6160745914874055,5.0
47852,3.3322482197972665,4.0
47853,3.5149294491081893,2.0
47857,3.957905292908165,4.0
47859,3.6899837033276537,4.0
47860,4.104951731004255,3.0
47861,4.270274892859262,5.0
47863,4.341295457006795,5.0
47864,3.7112629087258893,4.0
47865,3.6916129259739505,3.0
47867,3.271143049295111,1.0
47868,3.3578934180419218,2.0
47869,3.3450597606537014,1.0
47870,3.2823043376404444,4.0
47871,3.9027936028392993,4.0
47872,3.966143931469194,2.0
47875,3.4040498228184024,3.0
47876,2.9443948262423447,1.0
47877,3.4086497368121864,3.0
47879,3.7444973773583263,3.0
47880,2.33450030834945,1.0
47881,3.112942752847835,3.0
47882,3.602860443893505,3.0
47884,2.9762528982691765,2.0
47886,3.059121798272406,1.0
47888,3.1364228167394055,3.0
47890,3.2776277336496262,2.0
47892,3.8747967576653384,5.0
47893,3.419298957490747,4.0
47895,3.3622756374771074,4.0
47897,4.31749246249795,5.0
47899,3.858657643069774,3.0
47901,3.4776484993842773,3.0
47905,4.257651087687897,3.0
47906,3.3473494558113286,5.0
47907,3.316720202001642,4.0
47908,3.6727030742695335,5.0
47909,4.087003366454906,3.0
47910,3.43768463249798,5.0
47912,3.436432054454666,5.0
47915,3.7333775880160265,3.0
47916,3.673023945987299,3.0
47918,3.76134151977682,3.0
47919,3.269157113456674,5.0
47921,3.149347306571546,4.0
47925,2.8950602454175653,3.0
47926,3.7041744559467187,3.0
47928,3.35585468165757,3.0
47929,3.2757226895392866,3.0
47931,3.249030437243347,3.0
47933,2.8456048694288656,3.0
47934,3.098175229154322,2.0
47936,3.4776484993842773,4.0
47937,3.2904593333674255,4.0
47940,3.7958561747663224,3.0
47942,3.383004508969797,4.0
47944,3.7139522281607826,4.0
47945,3.780819084092065,5.0
47946,3.132708975434618,3.0
47947,3.311881869753269,3.0
47948,3.323171473409511,3.0
47950,3.5455080420716785,3.0
47952,3.302424970569486,2.0
47953,3.3009290320840092,3.0
47956,3.6202610908251454,3.0
47958,4.05176565857145,4.0
47963,3.4865495848682677,3.0
47964,3.43437931952833,3.0
47965,3.0155307363119164,3.0
47968,3.4626317938025966,3.0
47969,3.8374626512780505,4.0
47970,3.157728667250091,3.0
47971,3.7908983529868845,5.0
47974,3.050079792266099,1.0
47975,3.4975335493293596,3.0
47976,3.643940756559457,4.0
47977,3.2563725295473827,2.0
47978,3.636324376219561,4.0
47979,3.468854382731904,4.0
47980,3.3042781111724815,2.0
47981,3.1325970839864015,4.0
47982,2.9887011083347863,3.0
47983,3.2174297343285674,3.0
47984,3.988167406725391,3.0
47986,4.102848433853139,4.0
47987,3.522039044799555,3.0
47988,3.443953789670198,4.0
47989,3.495250462296509,3.0
47990,3.3969693152209333,4.0
47995,3.1591880252705042,4.0
47996,3.111276031577807,3.0
47997,3.359129140028805,3.0
48001,3.1990667339840995,2.5
48002,3.937136604897375,5.0
48004,3.5754228023980055,3.5
48005,3.4472186439590775,3.0
48006,4.3030444849938485,4.0
48009,4.05176565857145,4.0
48010,3.8398965422851115,4.0
48011,3.724520047274087,0.5
48012,4.210787712439751,4.0
48016,4.071259097079508,3.0
48017,4.248737865238378,3.5
48019,3.669642087281009,3.5
48022,4.198534678681484,4.0
48023,4.198423262519823,4.0
48028,4.037541328714156,4.5
48030,3.929526931022025,4.5
48032,3.916614282723055,4.5
48033,4.234536208082868,4.5
48036,3.663789194882284,4.0
48037,3.618702037968359,2.0
48038,3.542919869945619,4.0
48039,3.2881609898358493,4.0
48041,3.204346970892983,4.0
48042,3.379954723942271,4.0
48044,3.465882831527322,0.5
48045,4.131468242748979,4.0
48046,3.8462453932286103,5.0
48047,3.9847750135681155,5.0
48050,4.04727321536052,5.0
48052,3.438971492673848,2.0
48053,3.8701029046935984,3.5
48055,3.2931170609841227,2.5
48056,3.4078189568914077,4.0
48058,3.700217309402053,3.5
48059,3.566344639895078,4.0
48060,3.488210902156801,3.0
48062,3.6085781674547315,4.0
48063,4.059578655387018,4.0
48064,3.657559908947745,4.5
48066,3.4318312536189666,3.5
48067,3.010011688686244,3.5
48069,3.203449483657362,4.5
48072,3.503613173027537,4.0
48075,3.510305580331271,5.0
48076,3.7370175541809036,4.0
48077,3.6047237638072795,4.0
48078,3.834558404412536,4.0
48080,3.3954005542760983,1.5
48081,3.48724649144268,4.5
48082,4.219056764219412,4.5
48083,3.493004317207897,4.5
48084,3.6308989477795848,4.5
48085,3.5719106915108,3.0
48086,3.4584304672067123,3.5
48088,3.743042935970173,4.5
48090,3.102961666547118,2.5
48094,4.055294558806563,4.5
48095,3.7392628885707326,0.5
48096,3.8715266674972764,5.0
48097,3.262607828867433,4.0
48099,3.8739709293441176,4.0
48101,3.614084749564747,4.0
48102,3.4193583998098056,4.0
48103,3.285261959855839,3.0
48104,3.1981670187109184,4.0
48106,3.586493861201284,3.0
48107,3.972151741834766,4.5
48108,3.5135026651026915,4.0
48111,3.245703230764767,4.5
48112,3.26168375187378,4.5
48113,3.235413584723965,4.5
48116,3.1649569176153602,4.5
48117,3.6611591053398023,3.5
48120,3.389802469616922,2.5
48121,4.043226121175955,3.5
48123,3.3635238293244383,3.5
48124,3.8092956497368515,4.0
48125,2.8420714264612963,2.0
48126,3.1032513474126193,4.0
48127,3.472376076790478,4.5
48129,3.435460286736564,3.5
48130,4.05176565857145,4.5
48132,3.7250920389238518,4.5
48133,3.0891151757759885,3.0
48136,3.201917107299809,3.5
48137,3.099076892471773,3.0
48138,3.6112063565785393,5.0
